PRODUCT,Price_Bucket,Age_Bucket,City_Bucket,Policy_id,Cover_Taken,ZD_Cover,Geo_Ext_Cover,Bi_Fuel_Kit_Cover,Vol_Ded_Cover,Engine_Protect_Cover,Tyre_Protect_Cover,Add_Deductable_Cover,RSA,PA,Val_Elec_Accessories,Val_Non_Elec_Accessories,Consumable_Cover,RTI_Cover,Anti_Theft_Cover,LOPB_Cover,Garage_Cash,KP_Cover,Recommended_Count,Telematics_Count,train_inst,Recommended_Covers,Telematics_Covers
2wPKG,Third,7to10,Tier 3,11213,2343,0.002229555,0.000267547,0,0.00160528,0,0,0,0.083563721,0.192455186,0.001337733,0.010255953,0,0,0.008650673,0,0,0.000356729,1,2,11213,['PA'],"['PA', 'RSA']"
2wPKG,Third,7to10,Tier 4,17593,4116,0.001307338,0,0.000170522,0.001648383,0,0,0.000113682,0.089240039,0.219860172,0.000966293,0.001705224,0,0,0.01006082,0,0,0.000852612,1,2,17593,['PA'],"['PA', 'RSA']"
2wPKG,Third,>10,State,59,25,0,0,0,0,0,0,0,0,0.406779661,0,0,0,0,0.016949153,0,0,0,1,2,59,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,Third,>10,Tier 1,19614,6522,0.000152952,0,0,0.003568879,0,0,0,0.001478536,0.324156215,0.002192312,0.00229428,0,0,0.004945447,0,0,0.000152952,1,2,19614,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,Third,>10,Tier 2,10425,2416,0.000863309,0,0,0.003357314,0,0,9.59E-05,0.001822542,0.219184652,0.001055156,0.000959233,0,0,0.00882494,0,0,0.000191847,1,2,10425,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,Third,>10,Tier 3,3598,616,0.001389661,0.000277932,0,0.003057254,0,0,0,0.002223457,0.154252362,0.000555864,0.00889383,0,0,0.005558644,0,0,0,1,2,3598,['PA'],"['PA', 'Val_Non_Elec_Accessories']"
2wPKG,Third,>10,Tier 4,6204,1204,0.000483559,0,0,0.002417795,0,0,0,0.003223727,0.182624113,0.001128304,0.001289491,0,0,0.009509994,0,0,0.000322373,1,2,6204,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,last,0to1,State,58,27,0.327586207,0,0,0,0,0,0,0.034482759,0.275862069,0.051724138,0.051724138,0,0.068965517,0.017241379,0,0,0,1,2,58,['ZD_Cover'],"['ZD_Cover', 'PA']"
2wPKG,last,0to1,Tier 1,31460,15468,0.232199619,0.000254291,6.36E-05,0.000953592,0.000158932,0,0.011506675,0.125619835,0.267927527,0.026891291,0.037158296,0.000190718,0.068531469,0.008296249,9.54E-05,0,0.001176097,1,2,31460,['PA'],"['PA', 'ZD_Cover']"
2wPKG,last,0to1,Tier 2,21880,13701,0.474817185,0.000914077,0,0.000457038,0.000182815,4.57E-05,0.011151737,0.148674589,0.176919561,0.028519196,0.027833638,0.000365631,0.100776965,0.004844607,4.57E-05,0,0.001005484,1,2,21880,['ZD_Cover'],"['ZD_Cover', 'PA']"
2wPKG,last,0to1,Tier 3,8368,3475,0.313456023,0.001553537,0,0.000239006,0.000119503,0,0.006692161,0.063575526,0.118785851,0.010157744,0.016610899,0.000119503,0.066324092,0.011591778,0.000119503,0,0.00083652,1,2,8368,['ZD_Cover'],"['ZD_Cover', 'PA']"
2wPKG,last,0to1,Tier 4,12117,6517,0.418998102,0.000577701,0.000247586,0.000742758,0.000247586,0,0.006767352,0.079887761,0.144095073,0.013617232,0.025253776,0.000330115,0.062886853,0.008170339,0,0,0.001815631,1,2,12117,['ZD_Cover'],"['ZD_Cover', 'PA']"
2wPKG,last,2to3,State,74,24,0.081081081,0,0,0,0,0,0.040540541,0.067567568,0.243243243,0.040540541,0.040540541,0,0.027027027,0.013513514,0,0,0,1,2,74,['PA'],"['PA', 'RSA']"
2wPKG,last,2to3,Tier 1,41349,19026,0.088297178,0.000266028,0.000193475,0.001185035,4.84E-05,0,0.011608503,0.145420687,0.344579071,0.040653946,0.054173015,7.26E-05,0.017170911,0.022056156,0,0,0.000290213,1,2,41349,['PA'],"['PA', 'RSA']"
2wPKG,last,2to3,Tier 2,19859,8026,0.161287074,0.000553905,0.000151065,0.000553905,0.00070497,5.04E-05,0.019940581,0.09975326,0.242157208,0.015509341,0.036457022,0.000856035,0.013444786,0.015509341,0.00020142,0,0.000956745,1,2,19859,['PA'],"['PA', 'ZD_Cover']"
2wPKG,last,2to3,Tier 3,6405,2325,0.156752537,0.001405152,0,0.00078064,0.000156128,0,0.018110851,0.066822795,0.211241218,0.009367681,0.022326308,0.000468384,0.011241218,0.008587041,0,0,0.00156128,1,2,6405,['PA'],"['PA', 'ZD_Cover']"
2wPKG,last,2to3,Tier 4,10278,4067,0.160342479,0.000778362,0,0.001167542,0.000583771,9.73E-05,0.014886165,0.088927807,0.244016346,0.020334695,0.036388402,0.000681066,0.014788869,0.016734773,0.00019459,0,0.000972952,1,2,10278,['PA'],"['PA', 'ZD_Cover']"
2wPKG,last,3to6,State,63,34,0.079365079,0,0,0,0,0,0,0.142857143,0.444444444,0,0,0.015873016,0,0.031746032,0,0,0.015873016,1,2,63,['PA'],"['PA', 'RSA']"
2wPKG,last,3to6,Tier 1,23752,9472,0.02353486,0.000126305,8.42E-05,0.001431458,0.000126305,0,0.002526103,0.175522061,0.349781071,0.028250253,0.035407545,0.00025261,8.42E-05,0.014988212,0.000210509,0,0.000336814,1,2,23752,['PA'],"['PA', 'RSA']"
2wPKG,last,3to6,Tier 2,9287,3309,0.052008183,0.00043071,0,0.000753742,0.000323032,0.000107677,0.003553354,0.117368364,0.279099817,0.019274254,0.039625283,0.000538387,0.000215355,0.019920319,0.000215355,0,0.000538387,1,2,9287,['PA'],"['PA', 'RSA']"
2wPKG,last,3to6,Tier 3,3140,971,0.060828025,0.000636943,0.000318471,0.000636943,0,0,0.001592357,0.090127389,0.239171975,0.011146497,0.030573248,0,0.000955414,0.01433121,0,0,0.000955414,1,2,3140,['PA'],"['PA', 'RSA']"
2wPKG,last,3to6,Tier 4,5001,1661,0.051189762,0.00139972,0,0.00079984,0,0,0.00419916,0.103779244,0.262747451,0.022595481,0.035192961,0.00019996,0.00059988,0.020995801,0,0,0.00039992,1,2,5001,['PA'],"['PA', 'RSA']"
2wPKG,last,7to10,State,24,16,0,0,0,0,0,0,0,0.541666667,0.625,0,0,0,0,0.083333333,0,0,0,1,2,24,['PA'],"['PA', 'RSA']"
2wPKG,last,7to10,Tier 1,3704,1264,0.00161987,0.000809935,0,0.00161987,0,0,0.000269978,0.190064795,0.320194384,0.008639309,0.011069114,0,0.000269978,0.012688985,0,0,0.000269978,1,2,3704,['PA'],"['PA', 'RSA']"
2wPKG,last,7to10,Tier 2,1543,403,0.003888529,0.000648088,0.000648088,0.000648088,0,0,0,0.136746598,0.223590408,0.013609851,0.018794556,0,0,0.023979261,0,0,0,1,2,1543,['PA'],"['PA', 'RSA']"
2wPKG,last,7to10,Tier 3,437,114,0.009153318,0.004576659,0.00228833,0,0,0,0,0.139588101,0.233409611,0,0,0,0,0.025171625,0.00228833,0,0,1,2,437,['PA'],"['PA', 'RSA']"
2wPKG,last,7to10,Tier 4,704,191,0.001420455,0,0,0,0,0,0,0.125,0.245738636,0.009943182,0.018465909,0,0,0.028409091,0,0,0,1,2,704,['PA'],"['PA', 'RSA']"
2wPKG,last,>10,Tier 1,304,82,0.009868421,0,0.003289474,0,0,0,0,0.009868421,0.236842105,0.003289474,0.003289474,0,0,0.026315789,0,0,0,1,2,304,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,last,>10,Tier 2,174,50,0,0,0,0.005747126,0,0,0,0,0.252873563,0,0.011494253,0,0,0.017241379,0,0,0,1,2,174,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,last,>10,Tier 3,60,11,0,0,0,0,0,0,0,0,0.183333333,0,0,0,0,0,0,0,0,1,2,60,['PA'],"['PA', 'Anti_Theft_Cover']"
2wPKG,last,>10,Tier 4,86,24,0,0,0,0,0,0,0,0,0.23255814,0,0,0,0,0.046511628,0,0,0,1,2,86,['PA'],"['PA', 'Anti_Theft_Cover']"
2wTP,Fifth,0to1,Tier 1,1312,3,0.000762195,0.00152439,0.00152439,0,0,0,0,0,0.000762195,0,0,0,0,0,0,0,0,1,2,1312,['Bi_Fuel_Kit_Cover'],"['Bi_Fuel_Kit_Cover', 'Geo_Ext_Cover']"
2wTP,Fifth,0to1,Tier 2,2412,10,0,0,0,0,0,0,0,0,0.004145937,0,0,0,0,0,0,0,0,1,2,2412,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,0to1,Tier 3,1349,18,0,0,0,0,0,0,0,0,0.013343217,0,0,0,0,0,0,0,0,1,2,1349,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,0to1,Tier 4,2105,23,0,0,0,0,0,0,0,0,0.010926366,0,0,0,0,0,0,0,0,1,2,2105,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,2to3,Tier 1,3763,13,0,0,0,0,0,0,0,0,0.00345469,0,0,0,0,0,0,0,0,1,2,3763,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,2to3,Tier 2,9526,61,0,0,0,0,0,0,0,0,0.006403527,0,0,0,0,0,0,0,0,1,2,9526,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,2to3,Tier 3,6523,46,0,0,0,0,0,0,0,0,0.00705197,0,0,0,0,0,0,0,0,1,2,6523,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,2to3,Tier 4,8919,71,0,0,0,0,0,0,0,0,0.007960534,0,0,0,0,0,0,0,0,1,2,8919,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,3to6,State,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,['PA'],"['PA', 'Geo_Ext_Cover']"
2wTP,Fifth,3to6,Tier 1,4674,25,0,0,0,0,0,0,0,0,0.005348738,0,0,0,0,0,0,0,0,1,2,4674,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,3to6,Tier 2,13537,84,0,7.39E-05,0,0,0,0,0,0,0.006131344,0,0,0,0,0,0,0,0,1,2,13537,['PA'],"['PA', 'Geo_Ext_Cover']"
2wTP,Fifth,3to6,Tier 3,8829,65,0,0,0,0,0,0,0,0,0.007362102,0,0,0,0,0,0,0,0,1,2,8829,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,3to6,Tier 4,10813,103,0,0,0,0,0,0,0,0,0.009525571,0,0,0,0,0,0,0,0,1,2,10813,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,7to10,State,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,7to10,Tier 1,4971,39,0,0,0,0,0,0,0,0,0.007845504,0,0,0,0,0,0,0,0,1,2,4971,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,7to10,Tier 2,11380,72,0,0,0.000175747,0,0,0,0,0,0.006151142,0,0,0,0,0,0,0,0,1,2,11380,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,7to10,Tier 3,6155,59,0,0,0.001299756,0,0,0,0,0,0.008285946,0,0,0,0,0,0,0,0,1,2,6155,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,7to10,Tier 4,8268,102,0,0,0.000120948,0,0,0,0,0,0.012215772,0,0,0,0,0,0,0,0,1,2,8268,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,>10,State,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,>10,Tier 1,2475,6,0,0,0,0,0,0,0,0,0.002424242,0,0,0,0,0,0,0,0,1,2,2475,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,>10,Tier 2,2342,32,0,0,0,0,0,0,0,0,0.013663535,0,0,0,0,0,0,0,0,1,2,2342,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,>10,Tier 3,923,15,0,0,0,0,0,0,0,0,0.016251354,0,0,0,0,0,0,0,0,1,2,923,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fifth,>10,Tier 4,1500,21,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,1,2,1500,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,0to1,Tier 1,663,6,0,0.006033183,0.003016591,0,0,0,0,0,0.006033183,0,0,0,0,0,0,0,0,1,2,663,['Geo_Ext_Cover'],"['Geo_Ext_Cover', 'PA']"
2wTP,First,0to1,Tier 2,704,1,0,0,0.001420455,0,0,0,0,0,0.001420455,0,0,0,0,0,0,0,0,1,2,704,['Bi_Fuel_Kit_Cover'],"['Bi_Fuel_Kit_Cover', 'PA']"
2wTP,First,0to1,Tier 3,858,10,0,0,0,0,0,0,0,0,0.011655012,0,0,0,0,0,0,0,0,1,2,858,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,0to1,Tier 4,857,6,0,0,0,0,0,0,0,0,0.007001167,0,0,0,0,0,0,0,0,1,2,857,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,2to3,State,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,['PA'],"['PA', 'ZD_Cover']"
2wTP,First,2to3,Tier 1,2249,9,0.000444642,0,0,0,0,0,0,0,0.003557137,0,0,0,0,0,0,0,0,1,2,2249,['PA'],"['PA', 'ZD_Cover']"
2wTP,First,2to3,Tier 2,3878,30,0,0,0,0,0,0,0,0,0.007735946,0,0,0,0,0,0,0,0,1,2,3878,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,2to3,Tier 3,3001,24,0,0,0,0,0,0,0,0,0.007997334,0,0,0,0,0,0,0,0,1,2,3001,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,2to3,Tier 4,3854,51,0,0,0,0,0,0,0,0,0.013233005,0,0,0,0,0,0,0,0,1,2,3854,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,3to6,State,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,3to6,Tier 1,6416,29,0,0,0,0,0,0,0,0,0.00451995,0,0,0,0,0,0,0,0,1,2,6416,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,3to6,Tier 2,11011,83,0,0,9.08E-05,0,0,0,0,0,0.007447098,0,0,0,0,0,0,0,0,1,2,11011,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,3to6,Tier 3,6469,74,0,0,0.000154583,0,0,0,0,0,0.011284588,0,0,0,0,0,0,0,0,1,2,6469,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,3to6,Tier 4,8830,124,0,0,0.00011325,0,0,0,0,0,0.013929785,0,0,0,0,0,0,0,0,1,2,8830,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,7to10,State,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,7to10,Tier 1,10197,50,0,0,0,0,0,0,0,0,0.004903403,0,0,0,0,0,0,0,0,1,2,10197,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,7to10,Tier 2,16058,122,0,0,0.000311371,0,0,0,0,0,0.007286088,0,0,0,0,0,0,0,0,1,2,16058,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,7to10,Tier 3,8038,105,0,0,0.0013685,0,0,0,0,0,0.011694451,0,0,0,0,0,0,0,0,1,2,8038,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,7to10,Tier 4,11726,191,0,0,0.000255842,0,0,0,0,0,0.016032748,0,0,0,0,0,0,0,0,1,2,11726,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,>10,State,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,>10,Tier 1,18852,99,0,0,5.30E-05,0,0,0,0,0,0.005198387,0,0,0,0,0,0,0,0,1,2,18852,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,>10,Tier 2,19802,225,0,0,0.000908999,0,0,0,0,0,0.01045349,0,0,0,0,0,0,0,0,1,2,19802,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,>10,Tier 3,8184,107,0,0,0.001099707,0,0,0,0,0,0.011974585,0,0,0,0,0,0,0,0,1,2,8184,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,First,>10,Tier 4,12346,216,0,8.10E-05,0.000404989,0,0,0,0,0,0.017009558,0,0,0,0,0,0,0,0,1,2,12346,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,0to1,State,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,0to1,Tier 1,2267,10,0,0.000882223,0.000441112,0,0,0,0,0,0.003970004,0,0,0,0,0,0,0,0,1,2,2267,['PA'],"['PA', 'Geo_Ext_Cover']"
2wTP,Fourth,0to1,Tier 2,2874,11,0,0,0,0,0,0,0,0,0.003827418,0,0,0,0,0,0,0,0,1,2,2874,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,0to1,Tier 3,1969,25,0,0.000507872,0.001015744,0,0,0,0,0,0.012188928,0,0,0,0,0,0,0,0,1,2,1969,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,0to1,Tier 4,3119,44,0,0,0.000320616,0,0,0,0,0,0.01378647,0,0,0,0,0,0,0,0,1,2,3119,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,2to3,State,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,2to3,Tier 1,9004,40,0,0,0,0,0,0,0,0,0.00444247,0,0,0,0,0,0,0,0,1,2,9004,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,2to3,Tier 2,17157,99,0,0,0,0,0,0,0,0,0.00577024,0,0,0,0,0,0,0,0,1,2,17157,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,2to3,Tier 3,11992,128,0,0,0.000250167,0,0,0,0,0,0.010507005,0,0,0,0,0,0,0,0,1,2,11992,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,2to3,Tier 4,19469,241,0,0,5.14E-05,0,0,0,0,0,0.01232729,0,0,0,0,0,0,0,0,1,2,19469,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,3to6,State,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,3to6,Tier 1,10824,70,0,0,9.24E-05,0,0,0,0,0,0.006374723,0,9.24E-05,0,0,0,0,0,0,1,2,10824,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,3to6,Tier 2,25820,131,0,7.75E-05,0,0,0,0,0,0,0.004996127,0,0,0,0,0,0,0,0,1,2,25820,['PA'],"['PA', 'Geo_Ext_Cover']"
2wTP,Fourth,3to6,Tier 3,17362,140,0,0,5.76E-05,0,0,0,0,0,0.00800599,0,0,0,0,0,0,0,0,1,2,17362,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,3to6,Tier 4,27629,294,0,0,3.62E-05,0,0,0,0,0,0.010568605,0,0,0,0,3.62E-05,0,0,0,1,2,27629,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,7to10,State,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,7to10,Tier 1,6105,19,0,0,0,0,0,0,0,0,0.003112203,0,0,0,0,0,0,0,0,1,2,6105,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,7to10,Tier 2,15052,119,0,0,0.000332182,0,0,0,0,0,0.007573744,0,0,0,0,0,0,0,0,1,2,15052,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,7to10,Tier 3,9261,93,0,0,0.001511716,0,0,0,0,0,0.008530396,0,0,0,0,0,0,0,0,1,2,9261,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,7to10,Tier 4,14209,143,0,7.04E-05,0.000281512,0,0,0,0,0,0.009712154,0,0,0,0,0,0,0,0,1,2,14209,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,>10,State,5,3,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1,2,5,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,>10,Tier 1,4490,24,0,0,0,0,0,0,0,0,0.005345212,0,0,0,0,0,0,0,0,1,2,4490,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,>10,Tier 2,3599,26,0,0,0,0,0,0,0,0,0.007224229,0,0,0,0,0,0,0,0,1,2,3599,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,>10,Tier 3,1620,32,0,0,0.005555556,0,0,0,0,0,0.014197531,0,0,0,0,0,0,0,0,1,2,1620,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Fourth,>10,Tier 4,2592,36,0,0,0.000385802,0,0,0,0,0,0.013503086,0,0,0,0,0,0,0,0,1,2,2592,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,0to1,Tier 1,878,4,0,0.003416856,0.002277904,0,0,0,0,0,0.002277904,0,0,0,0,0,0,0,0,1,2,878,['Geo_Ext_Cover'],"['Geo_Ext_Cover', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,0to1,Tier 2,1983,4,0,0,0,0,0,0,0,0,0.002017146,0,0,0,0,0,0,0,0,1,2,1983,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,0to1,Tier 3,852,11,0,0,0.001173709,0,0,0,0,0,0.011737089,0,0,0,0,0,0,0,0,1,2,852,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,0to1,Tier 4,1395,14,0,0,0,0,0,0,0,0,0.010035842,0,0,0,0,0,0,0,0,1,2,1395,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,2to3,State,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,2to3,Tier 1,3693,5,0,0,0,0,0,0,0,0,0.001353913,0,0,0,0,0,0,0,0,1,2,3693,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,2to3,Tier 2,6617,32,0,0,0,0,0,0,0,0,0.004836028,0,0,0,0,0,0,0,0,1,2,6617,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,2to3,Tier 3,3641,31,0,0,0,0,0,0,0,0,0.008514144,0,0,0,0,0,0,0,0,1,2,3641,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,2to3,Tier 4,6272,60,0,0,0,0,0,0,0,0,0.009566327,0,0,0,0,0,0,0,0,1,2,6272,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,3to6,State,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,3to6,Tier 1,9548,32,0,0,0,0,0,0,0,0,0.003351487,0,0,0,0,0,0,0,0,1,2,9548,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,3to6,Tier 2,14247,91,0,0,0.00014038,0,0,0,0,0,0.006246929,0,0,0,0,0,0,0,0,1,2,14247,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,3to6,Tier 3,5749,90,0,0,0,0,0,0,0,0,0.015654897,0,0,0,0,0,0,0,0,1,2,5749,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,3to6,Tier 4,9285,172,0,0,0,0,0,0,0,0,0.018524502,0,0,0,0,0,0,0,0,1,2,9285,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,7to10,State,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,7to10,Tier 1,13304,58,0,0,0,0,0,0,0,0,0.004359591,0,0,0,0,0,0,0,0,1,2,13304,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,7to10,Tier 2,28073,170,0,0,0.000463078,0,0,0,0,0,0.005592562,0,0,0,0,0,0,0,0,1,2,28073,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,7to10,Tier 3,12524,166,0,7.98E-05,0.00143724,0,0,0,0,0,0.011737464,0,0,0,0,0,0,0,0,1,2,12524,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,7to10,Tier 4,18210,287,0,0,0.000164745,0,0,0,0,0,0.015595826,0,0,0,0,0,0,0,0,1,2,18210,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,>10,State,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,>10,Tier 1,22094,102,0,0,0.000135783,0,0,0,0,0,0.004480855,0,0,0,0,0,0,0,0,1,2,22094,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,>10,Tier 2,36380,285,0,2.75E-05,0.000989555,0,0,0,0,0,0.006871908,0,0,0,0,0,0,0,0,1,2,36380,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,>10,Tier 3,16743,235,0,0,0.003284955,0,0,0,0,0,0.010810488,0,0,0,0,0,0,0,0,1,2,16743,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Second,>10,Tier 4,21585,349,0,4.63E-05,0.000370628,0,0,0,0,0,0.015751679,0,0,0,0,0,0,0,0,1,2,21585,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Seventh,0to1,Tier 1,520,2,0,0.001923077,0.001923077,0,0,0,0,0,0.003846154,0,0,0,0,0,0,0,0,1,2,520,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
2wTP,Seventh,0to1,Tier 2,606,5,0,0,0,0,0,0,0,0,0.008250825,0,0,0,0,0,0,0,0,1,2,606,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
